,file_name,text
28,c04-144-06.jpg,essay on soldiering which stated that a fighting
29,c04-144-07.jpg,man could only be regarded as a machine .
30,c04-150-00.jpg,"Potter screamed during an action , and was arrested . He"
31,c04-150-01.jpg,claimed he had seen a vision of God - only the padre and his
32,c04-150-02.jpg,"CO believed him . Courtenay played the part with a gawky ,"
33,c04-150-03.jpg,Northern defiance . The cameras played continuously on his
34,c04-150-04.jpg,"craggy face , and obstinate , baffled eyes . They stripped"
35,c04-150-05.jpg,"him of his ugly battle-dress , to leave him for"
36,c04-150-06.jpg,"what he was - Potter , a frightened boy who had a"
37,c04-150-07.jpg,vision .
38,c04-165-00.jpg,"The film replaced "" What's My Line ? "" and "" Be My"
39,c04-165-01.jpg,"Guest "" programmes because of an electricians'"
40,c04-165-02.jpg,strike . It showed Britain today through the eyes
41,c04-165-03.jpg,"of an American TV reporter , Eric Sevareid , and"
42,c04-165-04.jpg,British personalities . Among them - Professor
43,c04-165-05.jpg,"Dennis Brogan , Shelagh Delaney , and Alan Sillitoe ."
44,c04-165-06.jpg,The film covered a wide aspect of the British
45,c04-165-07.jpg,"scene , ranging from pubs , the Eton wall game ,"
46,c04-165-08.jpg,to the European Common Market .
47,c04-170-00.jpg,Shelagh Delaney and Alan Sillitoe attacked
48,c04-170-01.jpg,education . It was left to reporter Sevareid
49,c04-170-02.jpg,to make the strongest criticisms . He said
50,c04-170-03.jpg,"that in the race of the modern nations ,"
51,c04-170-04.jpg,Britain was slipping behind ... .
52,c06-011-00.jpg,ALSO present is a London journalist who
53,c06-011-01.jpg,arrived two hours earlier by appointment
54,c06-011-02.jpg,to talk to the author of Borstal Boy and
55,c06-011-03.jpg,"The Hostage about his new work , if any ,"
56,c06-011-04.jpg,and who is now being pluckily convivial
57,c06-011-05.jpg,to fight off the frustration . The telephone
58,c06-011-06.jpg,"has rung a couple of times , calls from"
59,c06-011-07.jpg,other chums sniffing the wind and
60,c06-011-08.jpg,offering to drop by for a chat .
61,d01-016-00.jpg,The second said that the problems which arise from the comparisons with
62,d01-016-01.jpg,the Synoptics can be reasonably solved by paying due regard to the time and
63,d01-016-02.jpg,"plan and to the different public for which , or against which , the author wrote ."
64,d01-016-03.jpg,The third article excluded any allegorical interpretation of the Gospel .
65,d01-019-00.jpg,There is a whole group of theories which attempt to explain the problems of the
66,d01-019-01.jpg,Fourth Gospel by explanations based on assumed textual dislocations . The
67,d01-019-02.jpg,present state of the Gospel is the result of an accident-prone history . The
68,d01-019-03.jpg,"original was written on a roll , or codex , which fell into disorder or was"
69,d01-019-04.jpg,"accidentally damaged . An editor , who was not the author , made what he"
70,d01-019-05.jpg,"could of the chaos by placing the fragments , or sheets , or pages , in order ."
71,d01-049-00.jpg,The one real weakness of the Commentator's
72,d01-049-01.jpg,"case is that , in common with all his colleagues ,"
73,d01-049-02.jpg,"he has not , until now , been able to exhibit exactly"
74,d01-049-03.jpg,how this enlargement was effected nor has he
75,d01-049-04.jpg,been able to explain the textual movements by
76,d01-049-05.jpg,showing that such changes are part of a
77,d01-049-06.jpg,simple and coherent plan . To understand how
78,d01-049-07.jpg,this is possible it is necessary to examine the
79,d01-049-08.jpg,text of the Gospel .
80,d01-052-00.jpg,THE Fourth Gospel was almost certainly
81,d01-052-01.jpg,written in Greek . A modern text of the
82,d01-052-02.jpg,Gospel represents the work of generations of
83,d01-052-03.jpg,scholars who have compared the many manu-
84,d01-052-04.jpg,scripts of John and worked out the version
85,d01-052-05.jpg,which is most likely to have been the original
86,d01-052-06.jpg,wording . It is not possible to establish any one
87,d01-052-07.jpg,text with absolute precision .
88,d01-080-00.jpg,"The bar was the commonest marking , but others"
89,d01-080-01.jpg,were also used . Dots sometimes served in place of the
90,d01-080-02.jpg,"bar , and there are cases where spacing is used as"
91,d01-080-03.jpg,it is now used to mark a paragraph ending . Frequently
92,d01-080-04.jpg,paragraphos markings were omitted . C. H. Roberts is of
93,d01-080-05.jpg,the opinion that in the original of the Fourth Gospel
94,d01-080-06.jpg,"some markings would be used , although which , it is"
95,d01-080-07.jpg,impossible to say .
96,d01-085-00.jpg,Professor E. G. Turner is inclined to take the view that
97,d01-085-01.jpg,the original of the Gospel would be unmarked . The
98,d01-085-02.jpg,"original of the Gospel , whether written on a roll or codex ,"
99,d01-085-03.jpg,"whether paragraphed or not , would be laid out in"
100,d01-085-04.jpg,columns . This is the invariable practice of ancient
101,d01-085-05.jpg,manuscripts . A common size of column would hold
102,d01-085-06.jpg,about one third of a page of Souter's print .
103,d01-098-00.jpg,The edge of this sheet was attached to a wooden dowel
104,d01-098-01.jpg,and the sheet wound round this central pin . The roll made
105,d01-098-02.jpg,a simple and serviceable book . It was robust - the number
106,d01-098-03.jpg,which have survived the centuries is ample evidence of
107,d01-098-04.jpg,this - and it was easily stored . It had two disadvantages . It
108,d01-098-05.jpg,"was generally a single-sided form of book , and it was not"
109,d01-098-06.jpg,an easy form of book in which to find a
110,d01-098-07.jpg,reference .
111,d01-104-00.jpg,This last objection might have had some weight in
112,d01-104-01.jpg,"ecclesiastical circles . In his Natural History , 13 . 11-12 ,"
113,d01-104-02.jpg,the elder Pliny tells of the use of papyrus in roll-making .
114,d01-104-03.jpg,As Pliny was killed in the eruption of Vesuvius which
115,d01-104-04.jpg,"overwhelmed Herculaneum and Pompeii in A.D. 79 , his"
116,d01-104-05.jpg,information is contemporaneous with the New Testament .
117,d01-104-06.jpg,The other form of book was the codex . In this the
118,d01-104-07.jpg,sheets were bound together down one edge much as
119,d01-104-08.jpg,they are in modern books .
120,d01-118-00.jpg,Against these advantages the codex was fragile and
121,d01-118-01.jpg,might be bulky . It is sometimes possible to tell
122,d01-118-02.jpg,whether or not a particular text was written on
123,d01-118-03.jpg,a roll or a codex . Rolls were prepared for
124,d01-118-04.jpg,"writing , but any papyrus left unused at the"
125,d01-118-05.jpg,end could be cut off . If the text was longer than
126,d01-118-06.jpg,"the roll , a sheet could easily be glued on ."
127,d01-123-00.jpg,"The verso of the roll was blank , and one"
128,d01-123-01.jpg,"cannot think of an author , Mark for example ,"
129,d01-123-02.jpg,"sending out his Gospel lacking the ending ,"
130,d01-123-03.jpg,while one whole side of his roll was unused .
131,d01-123-04.jpg,The codex form was not so accommodating . Even
132,d01-123-05.jpg,"in the case of the single-sheet quire , an extra"
133,d01-123-06.jpg,sheet glued on might have to be gummed on
134,d01-123-07.jpg,"over the binding , or the whole codex rebound ."
135,d03-117-00.jpg,A natural transition from gardens and
136,d03-117-01.jpg,orchards to the vital question of water
137,d03-117-02.jpg,supply . The pools are probably natural springs
138,d03-117-03.jpg,enlarged to become reservoirs or cisterns in
139,d03-117-04.jpg,the rock . King Mesha of Moab boasts of their
140,d03-117-05.jpg,"construction in lines 9 , 23-25 of the Moabite Stone ,"
141,d03-117-06.jpg,which read : And I built Baal-meon and made
142,d03-117-07.jpg,in it the reservoir ... and I made both the
143,d03-117-08.jpg,reservoirs for water inside the town .
144,d04-012-00.jpg,The word Shamir was used as a
145,d04-012-01.jpg,personal name ( Git. 68a ) . The Hebrew
146,d04-012-02.jpg,"word "" SHAMIR "" means guarded or preser-"
147,d04-012-03.jpg,"ved . Therefore , the real man , who"
148,d04-012-04.jpg,"regards himself as insignificant , as the"
149,d04-012-05.jpg,"prayer says : "" What am I ? A worm "" , he"
150,d04-012-06.jpg,is the Shamir and such a man fulfils
151,d04-012-07.jpg,"the Shmah , loves the Lord God with"
152,d04-012-08.jpg,"all his heart , and with all his soul and"
153,d04-012-09.jpg,with all his might and studies the
154,d04-012-10.jpg,word of God .
155,d04-016-00.jpg,"This man is the worm , the creature that"
156,d04-016-01.jpg,cuts and polishes Altar-Stones . Such
157,d04-016-02.jpg,a man is the Shamir that guards him-
158,d04-016-03.jpg,self against all the irrelevant pleasures .
159,d04-016-04.jpg,Such a Shamir possesses the real acid
160,d04-016-05.jpg,"to mould our character , to melt our"
161,d04-016-06.jpg,heart of stone . This Shamir helps
162,d04-016-07.jpg,us earthly creatures to build an Altar
163,d04-016-08.jpg,for God to come nearer to God .
164,d04-021-00.jpg,The action of the Shamir writes books and their
165,d04-021-01.jpg,books are readable . This Shamir is indeed a rare
166,d04-021-02.jpg,"diamond that incises the hardest rock , the hardest"
167,d04-021-03.jpg,facts . And these creatures existed from the
168,d04-021-04.jpg,"beginning . It is "" the stone , which the builders"
169,d04-021-05.jpg,"refused , but it is to become the head-stone"
170,d04-021-06.jpg,"of the corner "" . ( Ps. 118 , 22 . ) And the stone shall"
171,d04-021-07.jpg,tell !
172,d04-028-00.jpg,""" For the stone shall cry out of the wall "" , like"
173,d04-028-01.jpg,"Baalam's ass , "" and the purlin of timber shall"
174,d04-028-02.jpg,"creak in answer "" "" if the roof of our security is"
175,d04-028-03.jpg,"crushing our soul "" ( see Hab. 2 , 10-11 ) . And it is"
176,d04-028-04.jpg,"through the Shamir : "" That the earth shall be"
177,d04-028-05.jpg,filled with the knowledge of the Glory of the
178,d04-028-06.jpg,"Lord , as the waters cover the sea . "" ( Hab. 2 , 14 . )"
179,d04-032-00.jpg,"The Shamir's daily life writes the Decalogue ,"
180,d04-032-01.jpg,"which is written on two plates , the hard facts"
181,d04-032-02.jpg,"of life , and all facts are "" one "" . We have all"
182,d04-032-03.jpg,come across human Shamirs and they leave
183,d04-032-04.jpg,a deep impression on our feelings and senses .
184,d04-032-05.jpg,They make us the Altar for God to emit
185,d04-032-06.jpg,the Light which can be read in every
186,d04-032-07.jpg,"language . The Shamir is the "" seventh "" and"
187,d04-032-08.jpg,"most important creature , that was created on"
188,d04-032-09.jpg,"the eve of the Sabbath , to bring the"
189,d04-032-10.jpg,"Sabbath , real peace to the whole world ."
190,d04-037-00.jpg,"Then the whole earth will be His Altar . "" And it"
191,d04-037-01.jpg,"shall come to pass , if 1ye shall 1hearken"
192,d04-037-02.jpg,"diligently unto my commandments , which I command"
193,d04-037-03.jpg,"you this day , to love the Lord your God , and to"
194,d04-037-04.jpg,serve Him with all your heart and with all
195,d04-037-05.jpg,"your soul . "" This may seem very good , but there"
196,d04-037-06.jpg,is something deficient .
197,d04-047-00.jpg,Under such conditions without putting your
198,d04-047-01.jpg,mind together we cannot solve the further
199,d04-047-02.jpg,"summons of destiny , to solve the economic"
200,d04-047-03.jpg,problems . Hence says Rabbi Simeon ben
201,d04-047-04.jpg,"Jochai ( Tanis 6a ) "" if Israel does not fulfil"
202,d04-047-05.jpg,"the wish of the Lord , failing to serve the"
203,d04-047-06.jpg,"Lord God with all their visionary power ,"
204,d04-047-07.jpg,the work will have to be done by each
205,d04-047-08.jpg,"individual "" ."
206,d04-050-00.jpg,"They will not work in union . If physical power , spiritual power"
207,d04-050-01.jpg,"and visionary power is not united , man will remain in his heart"
208,d04-050-02.jpg,selfish and think only of one's personal advantage to
209,d04-050-03.jpg,"gratify selfish aims , then each man will gather-in"
210,d04-050-04.jpg,"for himself only , instead of all to help to gather your"
211,d04-050-05.jpg,"corn , your wine and your oil ."
212,d04-053-00.jpg,Freedom from want cannot be fulfilled nor
213,d04-053-01.jpg,"freedom from fear , fear of starvation in the"
214,d04-053-02.jpg,midst of plenty . Help will not be easily forth-
215,d04-053-03.jpg,coming for the people in need . They will
216,d04-053-04.jpg,think of the animals first ( which is of course
217,d04-053-05.jpg,our duty ) . Of course the individual will
218,d04-053-06.jpg,"eat and be full but : "" Take heed to yourself ,"
219,d04-053-07.jpg,"that your heart be not deceived , and 1ye turn"
220,d04-053-08.jpg,"aside , and serve other gods , and worship them "" ,"
221,d04-053-09.jpg,"the yourself is thy greatest enemy , the self-"
222,d04-053-10.jpg,seeking self .
223,d04-058-00.jpg,And you serve Mammon and God . And you cannot serve
224,d04-058-01.jpg,"two masters , and you worship self-interest , isolating"
225,d04-058-02.jpg,"yourself , under such conditions the goods are your gods ."
226,d04-058-03.jpg,""" And then the Lord's wrath be kindled against you , and he"
227,d04-058-04.jpg,"shut up the heavens , that there is no rain , and that the land"
228,d04-058-05.jpg,yield not her fruit and lest 1ye perish quickly from off the
229,d04-058-06.jpg,"good land which the Lord 1giveth you . """
230,d04-062-00.jpg,For without the vision to serve the Lord your God with all
231,d04-062-01.jpg,your heart and with all your soul and with all your might
232,d04-062-02.jpg,"the problem of life cannot be solved . "" Therefore shall 1ye lay"
233,d04-062-03.jpg,"up these my words in your heart and in your soul . "" The text"
234,d04-062-04.jpg,"adds and in your soul , searching your soul ."
235,d04-066-00.jpg,And the sequence in the text is different than
236,d04-066-01.jpg,"in the first part of the Shmah , we have first "" and"
237,d04-066-02.jpg,"to bind them for a sign upon your hand , that"
238,d04-066-03.jpg,"they may be as frontlets between your eyes . "" First to"
239,d04-066-04.jpg,"bind them to have the vision and then "" And 1ye"
240,d04-066-05.jpg,"shall teach them to your children . "" And as we have go-"
241,d04-066-06.jpg,"ne through the mill , we need not teach them"
242,d04-066-07.jpg,to the children any more diligently and the
243,d04-066-08.jpg,children will grasp now what will befall
244,d04-066-09.jpg,them without visionary power .
245,d04-086-00.jpg,And the tsitsits had a message sealed inside the knots
246,d04-086-01.jpg,just as there is a message sealed in the four emblems which
247,d04-086-02.jpg,"are used on Passover , to depict the "" time of our freedom "" ."
248,d04-086-03.jpg,And they are ( 1 ) Matzo ; ( 2 ) Bitter Herbs ; ( 3 ) Salt-water and
249,d04-086-04.jpg,Charauses ( a kind of fruit mixture in likeness of the
250,d04-086-05.jpg,appearance of mortar ) ; and ( 4 ) an attitude to lean
251,d04-086-06.jpg,back .
252,d04-089-00.jpg,"( 1 ) Matzos is deficient bread , ( LECHEM ANJO in Hebrew ) ,"
253,d04-089-01.jpg,"so are we deficient without spiritual knowledge , and to"
254,d04-089-02.jpg,cure our mental incapacity we should be willing
255,d04-089-03.jpg,to learn . Education is always the most important task .
256,d04-089-04.jpg,Education gives : Freedom of Speech . ( 2 ) Bitter Herbs
257,d04-089-05.jpg,symbolises the bitterness that is hurled against us .
258,d04-089-06.jpg,"We eat it . We accept it , to show we have self-control"
259,d04-089-07.jpg,and that God dwells within us .
260,d04-096-00.jpg,Self-control gives us : Freedom to worship God . ( 3 ) Salt Water and Charauses :
261,d04-096-01.jpg,the salt-water at the Seder-Table represents the Covenant of the Torah
262,d04-096-02.jpg,"( MELACH BRITH ELOHECHO in Hebrew , Salt is the covenant of 1thy God ,"
263,d04-096-03.jpg,"Levit. 2 , 13 . ) Salt preserves and we should have this salt in"
264,d04-096-04.jpg,ourselves and have peace with one-another . And the sweet
265,d04-096-05.jpg,"Mortar ( the CHARAUSES in Hebrew ) that binds all the "" hard-"
266,d04-096-06.jpg,"facts "" together and explains them , represents the Oral"
267,d04-096-07.jpg,Tradition .
268,d04-101-00.jpg,"We dip into both , at the Seder . And we want to understand"
269,d04-101-01.jpg,"more of the Torah and the Oral Tradition , our inheritance ."
270,d04-101-02.jpg,"Living the life of the Torah ( "" dipping-in "" ) makes us"
271,d04-101-03.jpg,"meek : "" But the meek shall inherit the earth ; and shall"
272,d04-101-04.jpg,"delight themselves in the abundance of Peace "" ( Psalm 37 ,"
273,d04-101-05.jpg,11 ) . That gives us freedom from want .
274,d04-111-00.jpg,( 1 ) Matzo represents Peshat ; ( 2 ) Moraur
275,d04-111-01.jpg,represents Remez ; ( 3 ) Dipping-in represents
276,d04-111-02.jpg,Derush ; ( 4 ) Leaning-back represents Saud .
277,d04-111-03.jpg,( This is the PARDUS . ) Matzo represents
278,d04-111-04.jpg,the literal meaning of Pesach which
279,d04-111-05.jpg,is called : The Feast of Matzos . The
280,d04-111-06.jpg,Bitter-Herbs represent the spiritual
281,d04-111-07.jpg,"principle and this gives us "" a wink "" ( Remez )"
282,d04-111-08.jpg,how to live and accept all the bitterness
283,d04-111-09.jpg,that is hurled against us . The Salt-water
284,d04-111-10.jpg,and the sweet Mortar in which we dip-in represents
285,d04-111-11.jpg,the richness of the Law and that we should
286,d04-125-00.jpg,"And we answer , that the Lord our God gave us "" four freedoms """
287,d04-125-01.jpg,without which Society cannot make progress . And we drink
288,d04-125-02.jpg,""" four cups "" to thank the Lord our God for the "" four"
289,d04-125-03.jpg,"freedoms "" which are Divine . There are four ways of"
290,d04-125-04.jpg,redemption : ( 1 ) I will bring you out from under the
291,d04-125-05.jpg,burdens of Egypt . ( 2 ) I will rid you of their bondage .
292,d04-131-00.jpg,( 3 ) I will redeem you . ( 4 ) I will take you to me for a
293,d04-131-01.jpg,people . ( 1 ) I will bring you out from under the
294,d04-131-02.jpg,burdens of Egypt : How was it that Israel was
295,d04-131-03.jpg,brought out from under the burdens of Egypt ?
296,d04-131-04.jpg,"Because , they kept the Passover and they were"
297,d04-131-05.jpg,"eating Matzos in Egypt and the "" Feast of Matzos """
298,d04-131-06.jpg,was known even to Abraham and Lot .
299,d05-008-00.jpg,The new century opened with James 1 ascending
300,d05-008-01.jpg,the throne . He was quite prepared to be
301,d05-008-02.jpg,tolerant towards Rome though the Gunpowder Plot
302,d05-008-03.jpg,"spoiled that . The Puritans had high hopes , for"
303,d05-008-04.jpg,"James had grown up in Presbyterian Scotland ,"
304,d05-008-05.jpg,"but those hopes were dashed . True , a new Prayer"
305,d05-008-06.jpg,Book was issued in 1604 but the Puritans
306,d05-008-07.jpg,derived little comfort from it .
307,d05-013-00.jpg,They objected to the word Absolution . So the phrase ' or
308,d05-013-01.jpg,the remission of sins ' was added . But Absolution remained .
309,d05-013-02.jpg,They objected to the word Confirmation . So the phrase
310,d05-013-03.jpg,' or the laying on of hands upon children baptized and
311,d05-013-04.jpg,able to render an account of their faith according
312,d05-013-05.jpg,to the Catechism following ' were added . But Confirmation
313,d05-013-06.jpg,remained . Other changes in the Book were equally
314,d05-013-07.jpg,minor except for the new section on the Sacraments
315,d05-013-08.jpg,added to the Catechism .
316,d05-021-00.jpg,This indicated how ephemeral in the Church had
317,d05-021-01.jpg,"been the mood which produced the Black Rubric , for"
318,d05-021-02.jpg,"it says that ' the Body and Blood of Christ , which are"
319,d05-021-03.jpg,verily and indeed taken and received by the
320,d05-021-04.jpg,faithful in the Lord's Supper . ' It could hardly be more
321,d05-021-05.jpg,"definite . It was at this time , too , that King James made"
322,d05-021-06.jpg,himself immortal by becoming associated with
323,d05-021-07.jpg,a Bible translation - the Authorized Version
324,d05-021-08.jpg,( which was never actually authorized ! ) .
325,d05-025-00.jpg,In that year Shakespeare had just turned
326,d05-025-01.jpg,forty and had written Hamlet two years
327,d05-025-02.jpg,before . Bacon was at work and Milton was
328,d05-025-03.jpg,just learning to read . James was followed by
329,d05-025-04.jpg,"Charles , in whose reign came the Scottish"
330,d05-025-05.jpg,Prayer Book in 1637 . Significantly this made
331,d05-025-06.jpg,a deliberate return to the Book of 1549 and
332,d05-025-07.jpg,became the foster mother of some of the most
333,d05-025-08.jpg,important Prayer Books in the Anglican
334,d05-025-09.jpg,Communion .
335,d05-030-00.jpg,"Forever associated with Charles is Archbishop Laud ,"
336,d05-030-01.jpg,now so much nobler a figure than former historians
337,d05-030-02.jpg,led us to believe . Laud was enthusiastically hated
338,d05-030-03.jpg,"by Calvinists and Puritans , and the sentiment was"
339,d05-030-04.jpg,mutual . But Laud was no Romanizer . One of his
340,d05-030-05.jpg,first public acts was a hard-hitting battle with
341,d05-030-06.jpg,"the Jesuit , Fisher . But anyone who was friendly"
342,d05-030-07.jpg,"with James and Charles , the Puritans argued ,"
343,d05-030-08.jpg,was necessarily a menace .
344,d05-040-00.jpg,Or when he found cock-fighting going on in church ?
345,d05-040-01.jpg,Laud made a positive approach . He set out to increase
346,d05-040-02.jpg,a sense of reverence . The Prayer Book was to be respected
347,d05-040-03.jpg,and so was the office of a bishop . Altars should be
348,d05-040-04.jpg,"altars and not any broken down , transportable"
349,d05-040-05.jpg,table which was handy for the most improbable uses .
350,d06-003-00.jpg,Even worse is to laugh . Tremendous damage may be done to a child
351,d06-003-01.jpg,"by laughing at what are very real fears . As adults , we know"
352,d06-003-02.jpg,"that their fears are groundless , indeed to us they appear laughable ,"
353,d06-003-03.jpg,but to a child they are very real . Not that I am suggesting
354,d06-003-04.jpg,that children should be molly-coddled - they must be made
355,d06-003-05.jpg,"to face their fears , to see through them and come out on the"
356,d06-003-06.jpg,other side as victors .
357,d06-008-00.jpg,To ridicule them only pushes them farther
358,d06-008-01.jpg,"into themselves , so that they become"
359,d06-008-02.jpg,unable to speak about it to anybody and
360,d06-008-03.jpg,"the seeds of any amount of trouble are sown ,"
361,d06-008-04.jpg,the harvest of which may still be being
362,d06-008-05.jpg,reaped at forty or fifty . Far better to
363,d06-008-06.jpg,agree with a child that a particular
364,d06-008-07.jpg,"situation is frightening , and then to face"
365,d06-008-08.jpg,it together until the child can see how
366,d06-008-09.jpg,unnecessary its fears were .
367,d06-011-00.jpg,Because situations which may contain
368,d06-011-01.jpg,"all the elements of fear can arise suddenly ,"
369,d06-011-02.jpg,it is a good idea to condition a child
370,d06-011-03.jpg,to some extent against it . To keep a child
371,d06-011-04.jpg,of twelve or thirteen under the
372,d06-011-05.jpg,impression that nothing nasty ever
373,d06-011-06.jpg,"happens is not merely dishonest , it"
374,d06-011-07.jpg,is unwise . As I shall suggest in a
375,d06-011-08.jpg,later chapter there are some situations
376,d06-011-09.jpg,which occur less frequently than
377,d06-020-00.jpg,In Gethsemane He prayed that the cup
378,d06-020-01.jpg,should pass from Him . Jesus shows us
379,d06-020-02.jpg,the way to face life . To see all the latent
380,d06-020-03.jpg,frightening possibilities and yet by facing
381,d06-020-04.jpg,them and knowing God is with us and
382,d06-020-05.jpg,"that , with Him , there is nothing that can"
383,d06-020-06.jpg,"finally defeat us . More than that , that God"
384,d06-020-07.jpg,has something important to do with our
385,d06-020-08.jpg,"lives and that the nearer we get to Him ,"
386,d06-020-09.jpg,the stronger we become .
387,d06-025-00.jpg,... Today A wonderful thought In the
388,d06-025-01.jpg,dawn was given ... And the thought
389,d06-025-02.jpg,Was this : That a secret plan Is hid in
390,d06-025-03.jpg,"my hand ; That my hand is big Big ,"
391,d06-025-04.jpg,"Because of the plan That God , Who"
392,d06-025-05.jpg,"dwells in my hand , Knows this"
393,d06-025-06.jpg,"secret plan , Of the things He will"
394,d06-025-07.jpg,do for the world Using my hand .
395,d06-027-00.jpg,"Toyohiko Kagawa . Loving Saviour , who experienced"
396,d06-027-01.jpg,"all human emotion , and whose sensitive"
397,d06-027-02.jpg,"nature knows better than we do , what it is to"
398,d06-027-03.jpg,"be really afraid , help us to know that when"
399,d06-027-04.jpg,"we face life boldly , many of the shadows are"
400,d06-027-05.jpg,"seen to be allies and not enemies and that ,"
401,d06-027-06.jpg,"come what may , we are never alone when"
402,d06-027-07.jpg,we are with Thee .
403,d06-037-00.jpg,"To others , the long hours of the night bring"
404,d06-037-01.jpg,only a disturbed tossing and turning
405,d06-037-02.jpg,which causes them to wake feeling worse
406,d06-037-03.jpg,than when they went to bed . We may begin
407,d06-037-04.jpg,to understand this a little better when we
408,d06-037-05.jpg,realize that tiredness itself is largely in
409,d06-037-06.jpg,"the mind . Very few people , under normal"
410,d06-037-07.jpg,"conditions , work themselves to a standstill ."
411,d06-041-00.jpg,The mind tires first and conveys the impression
412,d06-041-01.jpg,of tiredness to the body . This can be proved by
413,d06-041-02.jpg,noting the effect of a new stimulus on some-
414,d06-041-03.jpg,body who feels thoroughly tired . Suppose
415,d06-041-04.jpg,a mother has news late at night that her
416,d06-041-05.jpg,child is in danger . She will undertake a
417,d06-041-06.jpg,"journey which , an hour before , she would"
418,d06-041-07.jpg,have declared impossible .
419,d06-046-00.jpg,"Even more simply , test your own reactions"
420,d06-046-01.jpg,to different situations . There are some which
421,d06-046-02.jpg,bring on an almost immediate feeling of
422,d06-046-03.jpg,tiredness - such as when your wife mentions
423,d06-046-04.jpg,"the washing-up - while others , if they"
424,d06-046-05.jpg,"refer to something you like doing , bring a"
425,d06-046-06.jpg,veritable surge of energy . Many a girl who
426,d06-046-07.jpg,is ' too tired to help mum ' will later jump
427,d06-046-08.jpg,up with no apparent tiredness at all when
428,d06-046-09.jpg,her boy friend calls and go for a long walk .
429,d06-056-00.jpg,They drag themselves around and can become
430,d06-056-01.jpg,a burden to their families and their friends .
431,d06-056-02.jpg,Any mental confusion can cause this and
432,d06-056-03.jpg,the best way is probably to seek advice .
433,d06-056-04.jpg,As we are unable to cure our own bodies
434,d06-056-05.jpg,"if the cause of our pain is too deep seated ,"
435,d06-056-06.jpg,"so we are unable to cure our own minds ,"
436,d06-056-07.jpg,if the trouble is a complicated one
437,d06-056-08.jpg,involving careful and patient treatment .
438,d06-060-00.jpg,One of the greatest steps forward that has been
439,d06-060-01.jpg,made this century is the way in which illness
440,d06-060-02.jpg,"of the mind is no longer feared or shunned ,"
441,d06-060-03.jpg,and is in fact no differently regarded than
442,d06-060-04.jpg,"physical illness . There is , nevertheless , a"
443,d06-060-05.jpg,great deal of tiredness which comes from
444,d06-060-06.jpg,no major complication but results from an
445,d06-060-07.jpg,"inability to deal with life , especially under"
446,d06-060-08.jpg,the diverse pattern which is the twentieth
447,d06-060-09.jpg,century .
448,d06-063-00.jpg,"In the days when most people were born ,"
449,d06-063-01.jpg,lived and died within the boundaries of
450,d06-063-02.jpg,"the village , it was not difficult for anybody"
451,d06-063-03.jpg,to live a day at a time . Even those who
452,d06-063-04.jpg,held a high and responsible office lived in
453,d06-063-05.jpg,far greater simplicity than their successors .
454,d06-063-06.jpg,"When news from the Continent took days ,"
455,d06-063-07.jpg,"from America weeks , from the Far East ,"
456,d06-063-08.jpg,"months , even a Prime Minister could go to"
457,d06-063-09.jpg,sleep in blissful ignorance of what might
458,d06-063-10.jpg,"be happening at the other end of England ,"
